84	300	4	883449419
84	294	3	883449317
84	286	5	883449271
487	58	5	883446907
487	196	5	883446830
487	96	5	883446801
487	939	3	883446757
487	144	5	883446725
487	404	4	883446725
487	45	5	883446725
487	31	5	883446685
487	98	5	883446637
487	1410	5	883446637
487	97	5	883446600
487	92	4	883446600
487	79	5	883446543
487	684	5	883446543
487	197	3	883446404
487	568	4	883446322
487	156	4	883446027
487	215	4	883446027
487	202	5	883445943
487	64	5	883445859
487	136	5	883445606
487	178	5	883445540
487	48	2	883445540
487	204	4	883445495
487	22	5	883445495
487	620	3	883445168
487	25	1	883445130
487	1244	2	883444859
487	825	3	883444674
487	597	4	883444674
487	546	3	883444674
487	111	3	883444558
487	628	4	883444558
487	1016	5	883444515
487	276	3	883444252
487	248	1	883443504
487	845	4	883442260
487	282	4	883442105
487	742	5	883442053
487	222	4	883442018
487	50	4	883442018
487	471	3	883441956
487	259	2	883441083
487	260	2	883441026
487	340	1	883440613
487	294	4	883440572
487	270	5	883440572
487	286	2	883439831
487	313	3	883439795
92	980	3	883433686
857	24	1	883432711
857	116	5	883432663
857	547	3	883432633
857	19	4	883432633
857	892	3	883432515
857	321	4	883432352
857	328	3	883432301
857	300	3	883432251
857	258	5	883432193
857	348	1	883432170
891	531	4	883430128
705	578	3	883428276
705	38	5	883428258
705	797	4	883428258
705	554	2	883428201
705	227	4	883428178
705	62	5	883428178
705	576	4	883428128
705	684	3	883428084
705	385	4	883428084
705	89	2	883428083
705	230	4	883428083
705	568	5	883428058
705	96	5	883428028
705	79	5	883428028
705	144	3	883427988
705	22	5	883427988
705	627	3	883427932
705	142	2	883427932
705	8	3	883427904
705	862	1	883427875
705	94	4	883427857
705	1043	5	883427857
705	622	4	883427778
705	1035	4	883427737
705	755	5	883427691
705	625	5	883427691
705	1544	4	883427691
705	82	5	883427663
705	419	3	883427663
705	699	5	883427640
705	28	4	883427640
705	95	4	883427640
705	118	4	883427377
705	597	4	883427339
705	222	5	883427318
705	15	3	883427297
705	284	3	883427190
705	148	5	883427134
705	275	5	883427048
705	117	5	883426944
705	257	4	883426944
705	181	5	883426892
550	596	2	883426119
550	294	3	883426119
550	252	1	883426119
550	846	2	883426119
550	121	5	883426027
550	688	3	883425762
550	304	3	883425743
550	310	5	883425627
550	313	5	883425610
550	323	5	883425465
550	993	4	883425426
550	258	5	883425409
550	255	3	883425388
550	748	4	883425365
550	257	4	883425337
209	251	5	883417810
209	293	4	883417796
209	9	3	883417547
209	14	3	883417547
209	1137	4	883417491
209	181	4	883417491
484	222	5	883402900
484	1016	4	883402866
442	769	1	883391397
442	975	3	883391377
442	572	3	883391344
442	928	3	883391299
442	31	3	883391249
442	591	3	883391221
442	943	4	883391221
442	742	3	883391146
442	44	2	883391146
442	55	3	883390813
442	449	2	883390739
442	810	2	883390674
442	1183	3	883390674
442	62	2	883390641
442	29	3	883390641
442	1188	3	883390609
442	231	3	883390609
442	546	3	883390574
442	405	3	883390497
442	550	2	883390466
442	403	4	883390466
442	385	3	883390416
442	89	4	883390416
442	68	3	883390416
442	273	4	883390328
442	182	4	883390284
442	176	5	883390284
442	859	3	883390169
442	800	3	883390139
442	164	2	883390083
442	217	3	883390083
442	184	2	883390083
442	559	2	883390048
442	436	3	883390048
442	288	4	883390048
442	234	4	883389983
442	174	4	883389776
442	14	1	883389776
442	64	5	883389682
442	172	5	883389580
442	738	3	883389164
442	204	3	883389028
442	67	3	883389028
442	1218	2	883388960
442	367	2	883388887
442	240	2	883388833
442	90	3	883388609
442	26	3	883388576
442	1067	3	883388576
442	17	4	883388535
442	33	3	883388508
442	186	4	883388429
442	42	4	883388401
442	168	4	883388325
442	433	4	883388283
442	153	3	883388237
442	1098	4	883388237
442	294	2	883388120
442	268	4	883388092
442	695	5	883387935
442	350	2	883387916
442	313	3	883387916
259	235	2	883372151
259	65	3	883371001
476	748	2	883365634
476	294	3	883365634
476	999	2	883365385
476	790	4	883365274
476	734	4	883365274
476	780	3	883365274
476	384	4	883365274
476	1074	4	883365274
476	67	4	883365218
476	792	4	883365019
476	211	5	883365019
476	186	5	883365019
476	56	4	883365019
476	738	3	883364812
476	1271	2	883364433
476	85	2	883364433
476	47	3	883364392
476	201	4	883364324
476	202	4	883364295
476	746	3	883364295
476	232	3	883364250
476	208	5	883364250
476	435	3	883364218
476	168	5	883364143
476	692	3	883364143
476	83	3	883364143
476	4	4	883364143
233	257	4	883356847
351	750	5	883356810
351	989	4	883356684
351	327	5	883356684
351	895	3	883356591
351	313	5	883356562
571	32	2	883355063
571	964	4	883355063
571	174	4	883354940
571	194	3	883354818
571	191	4	883354761
719	9	4	883354106
719	71	3	883354106
589	892	4	883352762
589	338	3	883352654
589	259	5	883352631
589	690	4	883352600
589	300	5	883352600
589	873	5	883352600
589	304	5	883352599
589	995	1	883352562
589	877	4	883352562
589	288	5	883352536
589	336	1	883352535
589	327	3	883352535
589	272	5	883352535
589	538	5	883352494
589	339	5	883352494
589	324	1	883352402
589	286	3	883352372
718	831	3	883349663
718	1047	3	883349442
718	405	5	883349384
718	975	2	883349301
718	717	4	883349214
718	1028	4	883349191
718	546	4	883349158
718	597	5	883348938
718	257	4	883348845
718	121	4	883348773
501	1534	4	883348743
501	406	3	883348656
501	829	3	883348656
501	840	4	883348655
718	111	4	883348634
501	456	3	883348610
501	151	4	883348543
501	24	3	883348519
501	1011	4	883348519
501	628	4	883348519
501	111	3	883348474
501	118	3	883348474
501	125	3	883348435
501	1278	3	883348372
718	689	4	883348355
718	879	2	883348355
501	597	3	883348260
501	952	4	883348114
501	147	3	883348080
501	129	4	883348036
501	1067	5	883348011
501	237	4	883348011
501	298	4	883347950
501	1097	5	883347950
501	508	4	883347920
501	124	4	883347919
501	293	4	883347823
501	100	4	883347799
501	685	3	883347774
501	127	5	883347773
501	25	3	883347773
501	288	4	883346694
501	307	4	883346651
60	684	4	883328033
60	604	4	883327997
60	729	4	883327975
60	1050	3	883327923
60	216	4	883327827
60	385	4	883327799
60	121	4	883327664
60	495	3	883327639
60	265	5	883327591
60	13	4	883327539
60	82	3	883327493
60	501	3	883327472
60	237	4	883327442
60	222	4	883327441
60	131	4	883327441
60	506	5	883327441
60	508	4	883327368
60	418	3	883327342
60	433	4	883327342
60	138	2	883327287
60	404	3	883327287
60	485	4	883327222
60	650	4	883327201
60	810	4	883327201
60	417	4	883327175
60	510	5	883327174
60	618	3	883327113
60	212	5	883327087
60	135	5	883327087
60	616	3	883327087
60	656	4	883327018
60	1020	4	883327018
60	602	4	883326958
60	175	5	883326919
60	835	4	883326893
60	133	4	883326893
60	659	4	883326862
60	523	4	883326837
60	546	4	883326837
60	227	4	883326784
60	200	4	883326710
60	505	4	883326710
60	23	4	883326652
60	197	4	883326620
60	79	4	883326620
60	179	4	883326566
60	50	5	883326566
60	160	4	883326525
60	1122	5	883326498
60	174	4	883326497
60	483	5	883326497
60	98	4	883326463
60	89	5	883326463
60	205	4	883326426
60	654	4	883326399
60	47	4	883326399
60	8	3	883326370
60	172	4	883326339
60	511	4	883326301
60	507	4	883326301
60	617	4	883326273
60	445	5	883326273
60	357	4	883326273
60	134	4	883326215
60	615	5	883326215
60	69	4	883326215
60	593	5	883326185
60	1021	5	883326185
60	435	4	883326122
60	195	4	883326086
60	136	4	883326057
60	208	5	883326028
60	474	5	883326028
60	513	5	883325994
60	64	4	883325994
60	30	5	883325944
60	144	4	883325944
60	327	4	883325508
195	751	4	883295500
699	989	4	883279196
699	319	3	883279146
699	258	5	883278844
699	246	4	883278783
102	322	3	883277645
102	264	2	883277645
6	182	4	883268776
6	268	3	883268406
6	304	4	883268322
6	340	2	883268278
6	302	4	883268222
250	1161	4	883263375
250	179	4	883263374
250	338	4	883263374
250	1	4	883263374
250	754	4	883263374
250	270	4	883263374
795	1036	2	883255578
795	120	3	883255416
795	1413	3	883254987
795	577	3	883254987
795	231	4	883254844
795	554	3	883254802
795	576	2	883254780
795	1041	3	883254780
795	719	2	883254675
795	62	4	883254564
795	80	3	883254212
795	567	2	883253903
795	581	4	883253316
795	68	3	883253137
795	768	3	883252985
795	465	3	883252686
795	17	2	883252686
795	747	3	883252630
795	143	3	883252292
795	367	3	883252202
795	72	3	883252003
795	226	3	883251800
795	568	3	883251659
795	675	3	883251659
795	200	3	883251581
795	502	3	883251421
795	640	4	883251200
795	705	4	883250829
795	403	3	883250829
519	349	5	883250148
519	1612	5	883250148
519	908	5	883250148
519	352	5	883250148
519	1293	5	883250148
519	351	5	883250102
519	1617	5	883250102
519	887	5	883250102
795	81	4	883250055
795	1555	3	883249643
795	425	3	883249522
795	132	3	883249522
519	336	5	883248595
519	325	1	883248535
519	748	2	883248307
519	682	1	883248278
519	332	3	883248159
519	327	4	883248134
519	313	5	883248134
519	333	3	883248089
129	323	1	883245452
129	995	2	883245452
129	903	2	883245311
129	339	2	883244737
129	304	3	883244707
129	882	2	883244662
129	327	3	883244060
129	1176	4	883244059
129	303	3	883244011
129	286	5	883243934
255	982	2	883217030
255	976	1	883217030
255	743	1	883217030
255	826	1	883216958
255	840	1	883216958
255	597	4	883216958
255	841	1	883216902
255	405	4	883216902
255	546	3	883216902
255	833	4	883216902
255	685	3	883216845
255	273	2	883216845
255	53	3	883216672
255	444	3	883216599
255	672	2	883216544
255	234	5	883216448
255	406	1	883216358
255	100	3	883216358
255	760	1	883216185
255	343	2	883215867
255	264	2	883215829
255	682	5	883215759
255	245	1	883215723
255	872	4	883215723
255	323	2	883215723
255	324	5	883215586
255	271	4	883215525
255	294	2	883215406
255	258	4	883215406
850	419	5	883195394
850	79	5	883195192
850	98	1	883195192
850	519	4	883195168
850	97	5	883195168
850	50	5	883195143
850	71	5	883195118
850	8	5	883195055
850	173	5	883195008
850	969	5	883194908
850	435	4	883194859
850	153	4	883194792
850	318	5	883194737
850	202	4	883194737
850	659	4	883194709
850	294	5	883194367
758	895	4	883190310
379	405	3	883156925
379	210	4	883156880
379	94	5	883156810
379	1219	2	883156704
379	1	4	883156176
851	689	3	883148867
851	343	2	883148773
851	258	4	883148669
851	340	5	883148669
851	286	4	883148669
851	751	4	883148669
851	313	4	883148627
545	182	3	883115423
545	265	4	883115423
913	346	3	883110406
913	750	4	883110363
208	402	4	883108873
208	381	3	883108873
208	662	4	883108842
208	524	4	883108745
208	996	3	883108684
208	663	5	883108476
208	517	3	883108398
208	208	4	883108360
208	523	4	883108360
208	367	2	883108324
208	88	5	883108324
208	216	5	883108324
208	302	1	883108157
890	163	3	883010005
890	1149	5	883009400
499	50	3	882996761
499	251	5	882996735
85	464	5	882996119
85	715	4	882995967
85	232	3	882995966
85	1168	3	882995908
85	1018	4	882995668
85	317	3	882995577
85	1021	3	882995490
85	241	3	882995340
85	195	3	882995132
85	234	4	882995015
85	416	3	882994912
85	495	3	882994860
85	291	3	882994658
582	932	2	882963114
582	760	3	882962886
582	472	4	882962561
582	118	2	882962523
582	597	3	882962267
582	1014	4	882962247
582	405	3	882962133
582	763	2	882961804
582	3	3	882961723
582	257	3	882961608
582	25	3	882961608
582	547	4	882961608
582	410	3	882961481
582	1	4	882961257
582	676	2	882961133
582	151	4	882961133
582	742	3	882961082
582	7	5	882961082
582	475	5	882961000
582	117	3	882961000
582	250	3	882961000
582	237	3	882960941
582	100	5	882960863
582	948	1	882960718
582	988	1	882960718
582	748	3	882960601
582	328	3	882960555
582	300	3	882960446
582	271	4	882960418
582	750	5	882960418
582	294	1	882960396
592	512	5	882956803
592	70	4	882956803
592	382	4	882956761
592	179	5	882956761
592	1166	3	882956668
592	71	4	882956668
592	806	4	882956586
592	1184	5	882956551
592	702	4	882956510
592	431	2	882956510
592	184	5	882956419
592	789	4	882956419
592	188	5	882956387
592	686	5	882956387
592	92	5	882956358
592	432	1	882956321
592	238	5	882956321
592	173	5	882956276
592	203	5	882956276
592	1073	5	882956276
592	95	4	882956276
592	198	5	882956241
592	69	5	882956201
592	853	5	882956201
592	180	5	882956102
592	357	4	882956102
592	55	4	882956067
592	518	5	882956011
592	730	4	882956011
592	172	5	882956011
592	657	4	882956011
592	971	4	882955978
592	705	5	882955978
592	216	4	882955978
592	56	5	882955948
592	527	5	882955889
592	318	5	882955863
592	195	4	882955863
592	223	5	882955863
592	1623	4	882955794
592	201	5	882955794
592	134	5	882955794
592	531	5	882955765
592	461	4	882955765
592	48	5	882955735
592	23	5	882955735
592	191	5	882955735
592	320	5	882955735
592	654	5	882955703
592	99	5	882955663
592	963	5	882955663
592	169	5	882955663
592	522	5	882955662
592	483	5	882955613
592	183	5	882955613
592	482	4	882955582
592	467	5	882955582
592	89	4	882955543
592	22	5	882955506
592	272	5	882955387
758	313	4	882926095
52	95	4	882922927
52	257	3	882922806
52	473	4	882922661
52	250	3	882922661
52	117	4	882922629
52	748	4	882922629
52	1086	4	882922562
52	475	4	882922357
52	282	4	882922302
52	151	5	882922249
52	15	5	882922204
52	258	5	882922065
52	302	4	882922065
890	151	5	882916941
890	168	5	882916704
890	214	4	882916588
890	516	2	882916537
890	496	5	882916460
890	101	2	882915661
890	403	1	882915661
460	20	4	882912469
460	515	5	882912418
460	137	5	882912418
460	100	5	882912418
460	311	5	882912418
917	476	5	882912385
917	696	5	882912385
917	276	5	882912385
917	248	4	882912385
460	13	3	882912371
460	10	3	882912371
460	146	4	882912370
460	257	2	882912342
460	297	3	882912342
460	279	2	882912316
460	283	3	882912316
460	253	3	882912316
460	1251	3	882912285
460	129	3	882912261
460	1115	3	882912235
460	847	3	882912205
460	9	3	882912150
917	756	4	882911622
460	591	2	882911603
917	1014	2	882911246
917	405	3	882911215
917	287	4	882911185
917	255	3	882911158
917	471	4	882911099
917	50	3	882910915
460	289	4	882910838
460	286	4	882910838
460	312	4	882910837
917	100	4	882910830
460	322	3	882910722
460	288	2	882910678
460	294	2	882910637
917	879	2	882910604
460	301	3	882910579
917	751	2	882910409
637	931	1	882905388
637	291	4	882905183
637	546	1	882905182
637	926	2	882904898
637	685	3	882904829
637	411	1	882904678
637	25	4	882904537
637	1102	3	882904537
637	591	3	882904233
637	363	2	882904148
637	151	5	882904064
637	619	2	882903914
637	544	3	882903914
637	471	2	882903822
637	676	3	882903767
637	244	1	882903645
637	125	3	882903582
637	24	2	882903511
637	257	2	882903511
637	237	2	882903511
637	246	2	882903447
637	508	2	882903301
637	405	1	882903250
637	1226	2	882903191
637	847	3	882903191
533	50	5	882902988
533	20	5	882902988
533	205	5	882902988
637	100	4	882902924
637	9	1	882902924
637	1	4	882902924
637	124	3	882902835
637	181	4	882902540
637	936	4	882902487
637	922	1	882902487
533	471	4	882902330
533	288	2	882901971
637	1344	4	882901356
637	127	2	882901356
637	149	2	882901356
637	50	4	882901146
637	294	3	882900888
637	333	3	882900888
637	332	4	882900888
637	1233	5	882900888
637	289	2	882900047
637	873	1	882899608
152	423	5	882899511
439	290	4	882894084
439	240	3	882893859
439	121	2	882893768
439	147	4	882893737
439	125	3	882893688
439	1600	5	882893291
439	14	5	882893245
439	237	5	882893220
439	293	3	882892818
439	591	4	882892818
439	276	5	882892755
439	246	4	882892755
439	100	3	882892705
439	242	5	882892424
439	288	3	882892424
195	258	4	882859352
136	525	5	882848925
136	318	5	882848820
786	230	4	882844295
786	724	4	882844295
786	699	4	882844295
786	451	2	882844171
786	231	2	882844127
786	82	4	882844096
786	449	2	882844096
786	102	4	882844096
786	849	2	882844052
786	202	4	882843812
786	203	4	882843753
786	198	5	882843753
786	196	4	882843683
786	97	4	882843683
786	177	4	882843646
786	66	4	882843607
786	709	2	882843607
786	501	4	882843534
786	504	4	882843352
786	195	4	882843312
786	429	4	882843237
786	188	5	882843237
786	703	3	882843190
786	318	5	882843190
786	423	5	882843150
786	208	5	882843150
786	183	4	882843150
786	187	4	882843112
786	180	4	882843112
786	143	4	882843039
786	588	5	882843039
786	86	4	882843006
786	455	1	882842762
786	871	1	882842762
786	405	4	882842311
786	7	5	882841955
786	9	5	882841955
786	283	4	882841906
786	1	4	882841828
786	275	4	882841772
786	286	4	882841571
14	283	4	882839936
397	171	5	882839540
397	338	4	882839517
397	358	2	882838937
397	340	2	882838664
152	402	5	882829501
152	966	5	882829150
178	1035	4	882828350
178	179	2	882828320
178	578	4	882828021
178	184	5	882827947
178	433	4	882827834
178	218	3	882827776
178	739	4	882827737
178	549	4	882827689
178	161	5	882827645
178	38	3	882827574
178	99	4	882827574
178	233	4	882827375
178	2	4	882827375
178	241	5	882827375
178	591	5	882827288
178	220	3	882827247
178	658	5	882827162
178	232	5	882827162
178	1314	3	882827134
178	1169	4	882827134
178	62	4	882827083
178	729	4	882827020
178	97	5	882827020
178	746	3	882827019
178	200	3	882826983
178	195	4	882826944
178	651	4	882826915
178	317	4	882826915
178	193	4	882826868
178	66	4	882826868
178	215	5	882826807
178	28	5	882826806
178	174	5	882826719
178	71	4	882826577
178	238	4	882826577
178	423	4	882826556
178	83	4	882826556
178	568	4	882826555
178	478	5	882826514
28	223	5	882826496
28	288	5	882826398
178	180	3	882826395
178	178	4	882826395
178	510	4	882826394
178	153	4	882826347
178	168	4	882826347
178	79	4	882826306
178	173	5	882826306
178	82	5	882826242
178	203	4	882826242
178	64	5	882826242
178	520	5	882826210
178	226	4	882826187
178	22	5	882826187
178	187	4	882826049
178	866	4	882825357
178	106	2	882824983
178	1033	2	882824869
178	696	4	882824869
178	460	2	882824869
178	476	3	882824713
178	819	2	882824670
178	823	2	882824592
178	235	1	882824467
178	1047	2	882824326
178	123	4	882824325
178	845	4	882824291
178	118	4	882824291
178	1315	4	882824291
178	121	5	882824291
178	763	4	882824253
178	274	4	882824253
178	596	3	882824194
178	628	4	882824027
178	293	4	882823954
178	248	4	882823954
178	1258	4	882823930
178	405	3	882823905
178	16	4	882823905
178	273	3	882823858
178	15	5	882823858
178	222	4	882823857
178	7	4	882823805
178	1	4	882823805
178	283	5	882823784
178	124	4	882823758
178	1038	2	882823566
178	984	2	882823530
178	245	3	882823460
178	322	3	882823460
178	332	3	882823437
178	304	4	882823375
178	258	4	882823353
178	751	4	882823353
178	288	5	882823353
178	331	4	882823301
178	300	5	882823301
29	1019	4	882821989
29	12	5	882821989
29	180	4	882821989
29	79	4	882821989
29	480	4	882821989
29	182	4	882821989
29	657	4	882821942
29	661	5	882821942
29	343	3	882821673
533	1174	3	882821669
29	300	3	882820897
29	269	4	882820897
29	332	4	882820869
29	326	2	882820869
29	245	3	882820803
29	294	4	882820730
85	419	5	882819427
668	288	4	882818604
668	896	4	882818549
829	222	4	882816987
829	250	3	882816754
768	1014	2	882816126
854	93	5	882814571
854	469	5	882814571
854	8	5	882814571
854	124	5	882814570
854	55	4	882814467
854	4	2	882814436
854	86	3	882814436
854	168	4	882814435
854	709	4	882814395
854	98	4	882814394
854	492	4	882814333
854	171	4	882814333
854	79	4	882814298
854	461	3	882814298
854	799	3	882814298
854	186	3	882814298
854	511	4	882814298
854	194	3	882814235
854	200	5	882814121
854	64	5	882814121
854	133	3	882814091
854	421	3	882814028
854	735	3	882813990
854	12	5	882813990
854	423	4	882813963
854	705	4	882813963
854	493	5	882813933
854	135	4	882813933
854	1077	3	882813907
854	185	4	882813877
854	132	5	882813877
854	318	5	882813825
854	191	4	882813825
854	134	4	882813825
854	632	4	882813797
854	197	4	882813797
854	175	4	882813797
854	488	4	882813761
854	431	3	882813726
854	606	4	882813691
854	22	2	882813691
854	479	4	882813623
854	507	4	882813623
854	604	4	882813601
854	505	4	882813600
854	156	3	882813574
854	32	4	882813574
854	173	4	882813537
854	170	4	882813537
854	499	4	882813537
854	620	2	882813453
854	1013	1	882813453
854	1028	2	882813421
854	756	3	882813364
854	225	1	882813364
854	840	2	882813364
85	181	4	882813312
854	829	2	882813287
85	172	4	882813285
85	124	5	882813248
85	50	5	882813248
854	25	3	882813219
854	925	2	882813179
854	825	3	882813143
854	1283	2	882813047
854	1011	2	882813047
854	281	3	882813047
854	815	2	882812981
854	696	2	882812961
854	282	2	882812960
854	249	3	882812928
854	471	2	882812928
854	274	3	882812906
854	257	3	882812877
854	255	1	882812852
854	126	3	882812826
854	19	3	882812826
854	744	2	882812787
854	117	3	882812755
450	1297	4	882812635
450	1152	5	882812558
450	1446	4	882812558
854	147	3	882812492
854	222	4	882812492
854	283	3	882812492
854	591	2	882812451
854	7	4	882812352
854	475	4	882812352
854	24	4	882812352
450	15	3	882812350
450	393	4	882812349
450	136	5	882812349
450	1050	4	882812349
854	246	3	882812195
854	1086	3	882812195
854	260	3	882812030
854	358	2	882812001
854	328	1	882811865
854	286	1	882811742
854	333	3	882811742
450	313	5	882811655
827	312	2	882809814
827	245	3	882807611
827	294	4	882807611
827	690	3	882807503
827	326	3	882807503
95	699	2	882804187
95	250	4	882803989
95	465	3	882803918
95	892	3	882803890
13	751	5	882774081
13	313	4	882774047
136	117	4	882694498
136	515	5	882694387
136	744	5	882693569
136	1142	4	882693569
136	283	4	882693529
136	847	4	882693371
136	475	4	882693339
136	14	5	882693338
136	100	5	882693338
136	258	5	882693234
136	303	4	882693234
136	286	5	882693234
877	226	3	882678547
877	203	4	882678427
877	738	4	882678137
877	739	4	882678105
877	202	4	882677936
877	549	4	882677935
877	371	5	882677935
877	173	4	882677865
877	216	4	882677827
877	197	4	882677827
877	237	4	882677827
877	737	1	882677749
877	557	4	882677715
877	515	5	882677640
877	1402	4	882677386
877	381	4	882677345
877	463	4	882677311
877	582	2	882677280
877	61	5	882677244
877	531	5	882677128
877	14	5	882677048
877	382	3	882677012
877	70	5	882677012
877	59	5	882677012
877	170	5	882677012
877	538	4	882676533
877	258	4	882676234
877	307	3	882676190
877	270	4	882676054
877	288	3	882675993
622	1408	1	882672922
622	769	1	882672922
622	364	1	882672922
622	725	3	882672177
622	395	2	882672143
622	1303	2	882672060
622	586	3	882671916
622	386	3	882671727
622	719	2	882671622
622	781	3	882671595
